mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_colsample_bytree,param_gamma,param_learning_rate,param_max_depth,param_n_estimators,param_subsample,params,split0_test_score,split1_test_score,split2_test_score,mean_test_score,std_test_score,rank_test_score,split0_train_score,split1_train_score,split2_train_score,mean_train_score,std_train_score
1.5950437386830647,0.3426273228151178,0.027211904525756836,0.0036632701001622753,0.8,0.0,0.01,5,200,0.8,"{'colsample_bytree': 0.8, 'gamma': 0, 'learning_rate': 0.01, 'max_depth': 5, 'n_estimators': 200, 'subsample': 0.8}",0.0,0.04057971014492753,0.19148936170212766,0.07735635728235173,0.08238703474971058,179,0.9925558312655087,0.984081041968162,0.9824561403508771,0.986364337861516,0.00442801831110548
1.4984275499979656,0.2881611466045654,0.023211320241292317,0.003063025543039068,0.8,0.0,0.01,5,200,0.9,"{'colsample_bytree': 0.8, 'gamma': 0, 'learning_rate': 0.01, 'max_depth': 5, 'n_estimators': 200, 'subsample': 0.9}",0.0,0.0903954802259887,0.1651376146788991,0.08517769830162926,0.06751803157486533,77,0.9900990099009901,0.9812409812409812,0.978776529338327,0.9833721734934328,0.004861832770718793
1.5973232587178547,0.3605510959242656,0.025846004486083984,0.003402726064844898,0.8,0.0,0.01,5,200,1.0,"{'colsample_bytree': 0.8, 'gamma': 0, 'learning_rate': 0.01, 'max_depth': 5, 'n_estimators': 200, 'subsample': 1.0}",0.0,0.08762886597938144,0.1643835616438356,0.08400414254107236,0.06715823503577872,84,0.9900990099009901,0.9770114942528736,0.9861635220125786,0.9844246753888141,0.005482606262576009
2.3084065914154053,0.28013999399496337,0.03551920255025228,0.002406637498155902,0.8,0.0,0.01,5,300,0.8,"{'colsample_bytree': 0.8, 'gamma': 0, 'learning_rate': 0.01, 'max_depth': 5, 'n_estimators': 300, 'subsample': 0.8}",0.0,0.041176470588235294,0.14942528735632185,0.06353391931485237,0.06301783218821122,360,0.9950248756218906,0.9898107714701602,0.9924050632911392,0.9924135701277299,0.0021286576053113292
2.206017812093099,0.217890873729255,0.03106061617533366,0.003548708749157843,0.8,0.0,0.01,5,300,0.9,"{'colsample_bytree': 0.8, 'gamma': 0, 'learning_rate': 0.01, 'max_depth': 5, 'n_estimators': 300, 'subsample': 0.9}",0.0,0.04093567251461988,0.16901408450704225,0.06998325234055404,0.07199195145174872,291,0.9975062344139651,0.9898107714701602,0.9924050632911392,0.9932406897250882,0.003196742209677903
2.1558591524759927,0.37664591305768247,0.03545395533243815,0.007272440846081623,0.8,0.0,0.01,5,300,1.0,"{'colsample_bytree': 0.8, 'gamma': 0, 'learning_rate': 0.01, 'max_depth': 5, 'n_estimators': 300, 'subsample': 1.0}",0.0,0.0862533692722372,0.16363636363636364,0.08329657763620028,0.06683697498948349,99,0.9950248756218906,0.9912536443148688,0.9924050632911392,0.9928945277426329,0.001578021541830614
1.191616137822469,0.359264051140236,0.020540237426757812,0.005313589298458906,0.8,0.0,0.01,7,100,0.8,"{'colsample_bytree': 0.8, 'gamma': 0, 'learning_rate': 0.01, 'max_depth': 7, 'n_estimators': 100, 'subsample': 0.8}",0.0,0.041666666666666664,0.23448275862068965,0.09204980842911877,0.10214168836468833,46,0.9975062344139651,0.9883720930232558,0.9961880559085133,0.9940221277819115,0.0040312585481932185
1.2659744421641033,0.33006447724005233,0.025149186452229817,0.002747985502329139,0.8,0.0,0.01,7,100,0.9,"{'colsample_bytree': 0.8, 'gamma': 0, 'learning_rate': 0.01, 'max_depth': 7, 'n_estimators': 100, 'subsample': 0.9}",0.0,0.03910614525139665,0.2111801242236025,0.08342875649166638,0.09173378736736394,97,0.9975062344139651,0.9898107714701602,0.9936628643852978,0.9936599567564744,0.0031416602638942226
1.1709566911061604,0.26111509220725765,0.020043611526489258,0.002939532970758511,0.8,0.0,0.01,7,100,1.0,"{'colsample_bytree': 0.8, 'gamma': 0, 'learning_rate': 0.01, 'max_depth': 7, 'n_estimators': 100, 'subsample': 1.0}",0.0,0.052770448548812667,0.14847161572052403,0.06708068808977889,0.061452108103007684,319,0.9975062344139651,0.9883720930232558,0.9974554707379135,0.9944445993917115,0.004293960443374914
2.464512348175049,0.8337263305420548,0.04617627461751302,0.014361076711367441,0.8,0.0,0.01,7,200,0.8,"{'colsample_bytree': 0.8, 'gamma': 0, 'learning_rate': 0.01, 'max_depth': 7, 'n_estimators': 200, 'subsample': 0.8}",0.0,0.041916167664670656,0.176,0.07263872255489022,0.07506400173290752,255,0.9975062344139651,0.9956076134699854,0.9974554707379135,0.9968564395406213,0.0008832965352309893
2.5841861565907798,0.7386788395293481,0.04573774337768555,0.010923053930029323,0.8,0.0,0.01,7,200,0.9,"{'colsample_bytree': 0.8, 'gamma': 0, 'learning_rate': 0.01, 'max_depth': 7, 'n_estimators': 200, 'subsample': 0.9}",0.0,0.041916167664670656,0.23129251700680273,0.0910695615571578,0.10061841847361752,52,0.9975062344139651,0.9941520467836257,0.9974554707379135,0.9963712506451681,0.0015693509426968426
2.835485061009725,0.8834319942633565,0.04573655128479004,0.010805664502759276,0.8,0.0,0.01,7,200,1.0,"{'colsample_bytree': 0.8, 'gamma': 0, 'learning_rate': 0.01, 'max_depth': 7, 'n_estimators': 200, 'subsample': 1.0}",0.0,0.07608695652173914,0.19653179190751446,0.09087291614308453,0.08091211182115107,55,0.9975062344139651,0.9927007299270073,0.9974554707379135,0.9958874783596287,0.002253466724451094
4.774214267730713,1.4999278912798006,0.061138153076171875,0.003180023224483696,0.8,0.0,0.01,7,300,0.8,"{'colsample_bytree': 0.8, 'gamma': 0, 'learning_rate': 0.01, 'max_depth': 7, 'n_estimators': 300, 'subsample': 0.8}",0.0,0.042042042042042045,0.15384615384615385,0.0652960652960653,0.06492417095575218,340,0.9975062344139651,0.9985315712187959,0.9974554707379135,0.9978310921235582,0.0004957468842398909
5.130776484807332,1.3687206835056684,0.071990966796875,0.009678102051351872,0.8,0.0,0.01,7,300,0.9,"{'colsample_bytree': 0.8, 'gamma': 0, 'learning_rate': 0.01, 'max_depth': 7, 'n_estimators': 300, 'subsample': 0.9}",0.0,0.04216867469879518,0.22077922077922077,0.08764929849267199,0.09569824602182318,62,0.9975062344139651,0.9985315712187959,0.9974554707379135,0.9978310921235582,0.0004957468842398909
5.361664374669393,1.2685024162450556,0.0613858699798584,0.000461807412535024,0.8,0.0,0.01,7,300,1.0,"{'colsample_bytree': 0.8, 'gamma': 0, 'learning_rate': 0.01, 'max_depth': 7, 'n_estimators': 300, 'subsample': 1.0}",0.0,0.04154302670623145,0.18579234972677597,0.07577845881100247,0.079618875118904,208,0.9975062344139651,0.9985315712187959,0.9987261146496815,0.9982546400941475,0.0005351293197113693
0.7358285586039225,0.08885745591388998,0.036175171534220375,0.0010115910727180183,0.8,0.0,0.1,3,100,0.8,"{'colsample_bytree': 0.8, 'gamma': 0, 'learning_rate': 0.1, 'max_depth': 3, 'n_estimators': 100, 'subsample': 0.8}",0.0,0.042042042042042045,0.2360248447204969,0.09268896225417965,0.1027967727332742,44,0.9975062344139651,1.0,0.9936628643852978,0.997056366266421,0.002606608008173684
0.9219253063201904,0.13619530989693088,0.03538823127746582,0.0027872337016670422,0.8,0.0,0.1,3,100,0.9,"{'colsample_bytree': 0.8, 'gamma': 0, 'learning_rate': 0.1, 'max_depth': 3, 'n_estimators': 100, 'subsample': 0.9}",0.0,0.03943661971830986,0.19883040935672514,0.07942234302501167,0.08595551745917113,155,0.9975062344139651,1.0,0.9924050632911392,0.9966370992350347,0.003160940036586274
0.8519509633382162,0.07920830719599606,0.041305859883626304,0.00828793966471495,0.8,0.0,0.1,3,100,1.0,"{'colsample_bytree': 0.8, 'gamma': 0, 'learning_rate': 0.1, 'max_depth': 3, 'n_estimators': 100, 'subsample': 1.0}",0.0,0.04,0.17391304347826086,0.07130434782608695,0.07437028222608069,269,0.9975062344139651,0.9941520467836257,0.9886506935687264,0.9934363249221057,0.0036505108549093235
1.352834939956665,0.13912285950359674,0.03928812344868978,0.0004992417616714198,0.8,0.0,0.1,3,200,0.8,"{'colsample_bytree': 0.8, 'gamma': 0, 'learning_rate': 0.1, 'max_depth': 3, 'n_estimators': 200, 'subsample': 0.8}",0.0,0.044585987261146494,0.1360544217687075,0.060213469676617996,0.056632529378374874,402,1.0,1.0,1.0,1.0,0.0
1.4489160378774006,0.19355567704459986,0.040938218434651695,0.004260856066359137,0.8,0.0,0.1,3,200,0.9,"{'colsample_bytree': 0.8, 'gamma': 0, 'learning_rate': 0.1, 'max_depth': 3, 'n_estimators': 200, 'subsample': 0.9}",0.0,0.044585987261146494,0.08860759493670886,0.04439786073261845,0.03617414374761823,569,1.0,1.0,1.0,1.0,0.0
1.4008954366048176,0.11170902201048993,0.04781254132588705,0.002456617414530839,0.8,0.0,0.1,3,200,1.0,"{'colsample_bytree': 0.8, 'gamma': 0, 'learning_rate': 0.1, 'max_depth': 3, 'n_estimators': 200, 'subsample': 1.0}",0.0,0.06329113924050633,0.12244897959183673,0.06191337294411436,0.049999078863155855,378,1.0,1.0,1.0,1.0,0.0
1.981352170308431,0.1709965106253898,0.049334446589152016,0.00416034248170242,0.8,0.0,0.1,3,300,0.8,"{'colsample_bytree': 0.8, 'gamma': 0, 'learning_rate': 0.1, 'max_depth': 3, 'n_estimators': 300, 'subsample': 0.8}",0.0,0.044444444444444446,0.13333333333333333,0.05925925925925926,0.05543196128553988,408,1.0,1.0,1.0,1.0,0.0
2.0422855218251548,0.1422379382612373,0.04233256975809733,0.004293188351828879,0.8,0.0,0.1,3,300,0.9,"{'colsample_bytree': 0.8, 'gamma': 0, 'learning_rate': 0.1, 'max_depth': 3, 'n_estimators': 300, 'subsample': 0.9}",0.0,0.043478260869565216,0.0684931506849315,0.03732380385149891,0.02829883305694898,632,1.0,1.0,1.0,1.0,0.0
1.7857184410095215,0.2384619624321673,0.04445075988769531,0.005752563288815771,0.8,0.0,0.1,3,300,1.0,"{'colsample_bytree': 0.8, 'gamma': 0, 'learning_rate': 0.1, 'max_depth': 3, 'n_estimators': 300, 'subsample': 1.0}",0.0,0.04416403785488959,0.1506849315068493,0.06494965645391297,0.06324828641269799,348,1.0,1.0,1.0,1.0,0.0
1.3151992956797283,0.1500468813532174,0.04013514518737793,0.008623602058291576,0.8,0.0,0.1,5,100,0.8,"{'colsample_bytree': 0.8, 'gamma': 0, 'learning_rate': 0.1, 'max_depth': 5, 'n_estimators': 100, 'subsample': 0.8}",0.0,0.0472972972972973,0.0,0.015765765765765768,0.02229615976714339,727,0.9975062344139651,1.0,0.9987261146496815,0.9987441163545488,0.0010181551111549936
1.2660916646321614,0.19669690891808797,0.03543917338053385,0.005176478472877544,0.8,0.0,0.1,5,100,0.9,"{'colsample_bytree': 0.8, 'gamma': 0, 'learning_rate': 0.1, 'max_depth': 5, 'n_estimators': 100, 'subsample': 0.9}",0.0,0.04827586206896552,0.05063291139240506,0.032969591153790195,0.023332872033740185,667,0.9975062344139651,1.0,1.0,0.999168744804655,0.0011755723710499336
1.186456282933553,0.19766112074958314,0.03450361887613932,0.004043290581983774,0.8,0.0,0.1,5,100,1.0,"{'colsample_bytree': 0.8, 'gamma': 0, 'learning_rate': 0.1, 'max_depth': 5, 'n_estimators': 100, 'subsample': 1.0}",0.0,0.0481283422459893,0.03278688524590164,0.026971742497296985,0.020073967316348747,696,1.0,1.0,1.0,1.0,0.0
1.8054410616556804,0.2939868578195997,0.04096062978108724,0.0026785013239429274,0.8,0.0,0.1,5,200,0.8,"{'colsample_bytree': 0.8, 'gamma': 0, 'learning_rate': 0.1, 'max_depth': 5, 'n_estimators': 200, 'subsample': 0.8}",0.0,0.0472972972972973,0.05357142857142857,0.03362290862290862,0.023912565302362205,660,1.0,1.0,1.0,1.0,0.0
1.8136544227600098,0.27204464357652247,0.0435643196105957,0.0010583715372578092,0.8,0.0,0.1,5,200,0.9,"{'colsample_bytree': 0.8, 'gamma': 0, 'learning_rate': 0.1, 'max_depth': 5, 'n_estimators': 200, 'subsample': 0.9}",0.0,0.04895104895104895,0.05228758169934641,0.03374621021679845,0.023901020071569884,658,1.0,1.0,1.0,1.0,0.0
1.835014820098877,0.3143433665800655,0.05006241798400879,0.008349587902903804,0.8,0.0,0.1,5,200,1.0,"{'colsample_bytree': 0.8, 'gamma': 0, 'learning_rate': 0.1, 'max_depth': 5, 'n_estimators': 200, 'subsample': 1.0}",0.0,0.03773584905660377,0.031496062992125984,0.02307730401624325,0.01651575415628364,710,1.0,1.0,1.0,1.0,0.0
2.378861347834269,0.31559442629523954,0.05144969622294108,0.003907781227520178,0.8,0.0,0.1,5,300,0.8,"{'colsample_bytree': 0.8, 'gamma': 0, 'learning_rate': 0.1, 'max_depth': 5, 'n_estimators': 300, 'subsample': 0.8}",0.0,0.04713804713804714,0.1,0.049046015712682384,0.04084711542701106,522,1.0,1.0,1.0,1.0,0.0
2.3608271280924478,0.4220254327987285,0.05143388112386068,0.003699667409628791,0.8,0.0,0.1,5,300,0.9,"{'colsample_bytree': 0.8, 'gamma': 0, 'learning_rate': 0.1, 'max_depth': 5, 'n_estimators': 300, 'subsample': 0.9}",0.0,0.04895104895104895,0.06535947712418301,0.03810350869174398,0.027763491131875352,625,1.0,1.0,1.0,1.0,0.0
2.3239265282948813,0.37621869683317033,0.04898834228515625,0.0018963537513121598,0.8,0.0,0.1,5,300,1.0,"{'colsample_bytree': 0.8, 'gamma': 0, 'learning_rate': 0.1, 'max_depth': 5, 'n_estimators': 300, 'subsample': 1.0}",0.0,0.037940379403794036,0.03125,0.023063459801264678,0.016535470513315546,711,1.0,1.0,1.0,1.0,0.0
1.605904499689738,0.3435758107786656,0.03929289182027181,0.002903494734035744,0.8,0.0,0.1,7,100,0.8,"{'colsample_bytree': 0.8, 'gamma': 0, 'learning_rate': 0.1, 'max_depth': 7, 'n_estimators': 100, 'subsample': 0.8}",0.0,0.045454545454545456,0.2028985507246377,0.08278436539306105,0.08693711161531685,106,0.9975062344139651,1.0,1.0,0.999168744804655,0.0011755723710499336
1.6281712849934895,0.36347712021034667,0.04439385732014974,0.003684789827740708,0.8,0.0,0.1,7,100,0.9,"{'colsample_bytree': 0.8, 'gamma': 0, 'learning_rate': 0.1, 'max_depth': 7, 'n_estimators': 100, 'subsample': 0.9}",0.0,0.04560260586319218,0.12738853503184713,0.05766371363167977,0.05270080615981973,426,0.9975062344139651,1.0,1.0,0.999168744804655,0.0011755723710499336
1.5663626194000244,0.2901937522457455,0.038558642069498696,0.0008597494588692025,0.8,0.0,0.1,7,100,1.0,"{'colsample_bytree': 0.8, 'gamma': 0, 'learning_rate': 0.1, 'max_depth': 7, 'n_estimators': 100, 'subsample': 1.0}",0.0,0.04375,0.03076923076923077,0.024839743589743588,0.01834638454226113,703,1.0,1.0,1.0,1.0,0.0
2.131680727005005,0.4050330233667623,0.041448354721069336,0.0017081070767871256,0.8,0.0,0.1,7,200,0.8,"{'colsample_bytree': 0.8, 'gamma': 0, 'learning_rate': 0.1, 'max_depth': 7, 'n_estimators': 200, 'subsample': 0.8}",0.0,0.046822742474916385,0.20134228187919462,0.08272167478470367,0.08602801335928231,108,1.0,1.0,1.0,1.0,0.0
2.10435422261556,0.29390806341582126,0.04596066474914551,0.0022493252409175857,0.8,0.0,0.1,7,200,0.9,"{'colsample_bytree': 0.8, 'gamma': 0, 'learning_rate': 0.1, 'max_depth': 7, 'n_estimators': 200, 'subsample': 0.9}",0.0,0.048109965635738834,0.1509433962264151,0.06635112062071798,0.06295782724692595,325,1.0,1.0,1.0,1.0,0.0
2.072263717651367,0.40948990271165286,0.04566168785095215,0.0026237556574801478,0.8,0.0,0.1,7,200,1.0,"{'colsample_bytree': 0.8, 'gamma': 0, 'learning_rate': 0.1, 'max_depth': 7, 'n_estimators': 200, 'subsample': 1.0}",0.0,0.0438871473354232,0.03007518796992481,0.02465411176844934,0.01832232655708946,705,1.0,1.0,1.0,1.0,0.0
2.584831714630127,0.3777762870438116,0.04461979866027832,0.0035435389179815377,0.8,0.0,0.1,7,300,0.8,"{'colsample_bytree': 0.8, 'gamma': 0, 'learning_rate': 0.1, 'max_depth': 7, 'n_estimators': 300, 'subsample': 0.8}",0.0,0.0472972972972973,0.20915032679738563,0.0854825413648943,0.08955277568093489,76,1.0,1.0,1.0,1.0,0.0
2.530684471130371,0.40594255649086297,0.050386269887288414,0.006116047074370274,0.8,0.0,0.1,7,300,0.9,"{'colsample_bytree': 0.8, 'gamma': 0, 'learning_rate': 0.1, 'max_depth': 7, 'n_estimators': 300, 'subsample': 0.9}",0.0,0.048109965635738834,0.18292682926829268,0.0770122649680105,0.07742550568797059,187,1.0,1.0,1.0,1.0,0.0
2.336677312850952,0.3445334716608391,0.046542962392171226,0.0013931495423532274,0.8,0.0,0.1,7,300,1.0,"{'colsample_bytree': 0.8, 'gamma': 0, 'learning_rate': 0.1, 'max_depth': 7, 'n_estimators': 300, 'subsample': 1.0}",0.0,0.04501607717041801,0.043795620437956206,0.0296038992027914,0.020939046693768528,680,1.0,1.0,1.0,1.0,0.0
0.7592899799346924,0.03745492024264912,0.027653614679972332,0.002072049790953439,0.8,0.0,0.2,3,100,0.8,"{'colsample_bytree': 0.8, 'gamma': 0, 'learning_rate': 0.2, 'max_depth': 3, 'n_estimators': 100, 'subsample': 0.8}",0.0,0.04745762711864407,0.1935483870967742,0.08033533807180608,0.08236484867175009,129,0.9975062344139651,1.0,0.9987261146496815,0.9987441163545488,0.0010181551111549936
0.7359508673350016,0.05992799178061505,0.0318453311920166,0.007452502127500131,0.8,0.0,0.2,3,100,0.9,"{'colsample_bytree': 0.8, 'gamma': 0, 'learning_rate': 0.2, 'max_depth': 3, 'n_estimators': 100, 'subsample': 0.9}",0.0,0.06832298136645963,0.14925373134328357,0.07252557090324774,0.06100500197570856,258,1.0,1.0,0.9987261146496815,0.9995753715498937,0.0006005153131095944
0.7091657320658366,0.06115515651319421,0.0322877566019694,0.005159139041267041,0.8,0.0,0.2,3,100,1.0,"{'colsample_bytree': 0.8, 'gamma': 0, 'learning_rate': 0.2, 'max_depth': 3, 'n_estimators': 100, 'subsample': 1.0}",0.00749063670411985,0.04844290657439446,0.0947867298578199,0.05024009104544474,0.035661130791494425,513,1.0,1.0,1.0,1.0,0.0
1.2787995338439941,0.12976423338996668,0.03772838910420736,0.0037574944829229188,0.8,0.0,0.2,3,200,0.8,"{'colsample_bytree': 0.8, 'gamma': 0, 'learning_rate': 0.2, 'max_depth': 3, 'n_estimators': 200, 'subsample': 0.8}",0.0,0.04895104895104895,0.17525773195876287,0.07473626030327062,0.07383529416293831,223,1.0,1.0,1.0,1.0,0.0
1.3556142648061116,0.13417891109258007,0.0394593874613444,0.009819362468725818,0.8,0.0,0.2,3,200,0.9,"{'colsample_bytree': 0.8, 'gamma': 0, 'learning_rate': 0.2, 'max_depth': 3, 'n_estimators': 200, 'subsample': 0.9}",0.0,0.04590163934426229,0.10606060606060606,0.050654081801622786,0.0434292706322104,508,1.0,1.0,1.0,1.0,0.0
1.1921830972035725,0.09474169693630946,0.03795742988586426,0.0059976758622772115,0.8,0.0,0.2,3,200,1.0,"{'colsample_bytree': 0.8, 'gamma': 0, 'learning_rate': 0.2, 'max_depth': 3, 'n_estimators': 200, 'subsample': 1.0}",0.00749063670411985,0.0462046204620462,0.07526881720430108,0.04298802479015571,0.027763648940849556,578,1.0,1.0,1.0,1.0,0.0
1.651299238204956,0.07027403401892844,0.042130470275878906,0.001776875314701635,0.8,0.0,0.2,3,300,0.8,"{'colsample_bytree': 0.8, 'gamma': 0, 'learning_rate': 0.2, 'max_depth': 3, 'n_estimators': 300, 'subsample': 0.8}",0.0,0.04844290657439446,0.20408163265306123,0.0841748464091519,0.08706283876163164,83,1.0,1.0,1.0,1.0,0.0
1.7085004647572835,0.2553076411638561,0.04395755132039388,0.001651397693815321,0.8,0.0,0.2,3,300,0.9,"{'colsample_bytree': 0.8, 'gamma': 0, 'learning_rate': 0.2, 'max_depth': 3, 'n_estimators': 300, 'subsample': 0.9}",0.0,0.046822742474916385,0.11851851851851852,0.0551137536644783,0.04873886510691569,456,1.0,1.0,1.0,1.0,0.0
1.5825281937917073,0.10309498907166985,0.046439409255981445,0.004280570865291113,0.8,0.0,0.2,3,300,1.0,"{'colsample_bytree': 0.8, 'gamma': 0, 'learning_rate': 0.2, 'max_depth': 3, 'n_estimators': 300, 'subsample': 1.0}",0.00749063670411985,0.0462046204620462,0.12121212121212122,0.058302459459429086,0.04720813694679374,414,1.0,1.0,1.0,1.0,0.0
0.9916877746582031,0.16924612252862803,0.034454345703125,0.0006390174205724411,0.8,0.0,0.2,5,100,0.8,"{'colsample_bytree': 0.8, 'gamma': 0, 'learning_rate': 0.2, 'max_depth': 5, 'n_estimators': 100, 'subsample': 0.8}",0.0,0.04964539007092199,0.2748091603053435,0.10815151679208851,0.11957492433579568,21,1.0,1.0,1.0,1.0,0.0
1.0688478151957195,0.14186620712044315,0.03260127703348795,0.004937812690760602,0.8,0.0,0.2,5,100,0.9,"{'colsample_bytree': 0.8, 'gamma': 0, 'learning_rate': 0.2, 'max_depth': 5, 'n_estimators': 100, 'subsample': 0.9}",0.0,0.04697986577181208,0.16901408450704225,0.07199798342628477,0.0712314062225747,263,1.0,1.0,1.0,1.0,0.0
0.9663445949554443,0.12174557122572939,0.03795615832010905,0.0040861880712330535,0.8,0.0,0.2,5,100,1.0,"{'colsample_bytree': 0.8, 'gamma': 0, 'learning_rate': 0.2, 'max_depth': 5, 'n_estimators': 100, 'subsample': 1.0}",0.00749063670411985,0.04946996466431095,0.06349206349206349,0.04015088828683143,0.023793190047691173,603,1.0,1.0,1.0,1.0,0.0
1.416054407755534,0.18293596171893803,0.03830345471700033,0.003978069648325393,0.8,0.0,0.2,5,200,0.8,"{'colsample_bytree': 0.8, 'gamma': 0, 'learning_rate': 0.2, 'max_depth': 5, 'n_estimators': 200, 'subsample': 0.8}",0.0,0.050724637681159424,0.29577464788732394,0.11549976185616112,0.12914468144199817,14,1.0,1.0,1.0,1.0,0.0
1.4060513973236084,0.17932101325143496,0.042137463887532554,0.008416092148467643,0.8,0.0,0.2,5,200,0.9,"{'colsample_bytree': 0.8, 'gamma': 0, 'learning_rate': 0.2, 'max_depth': 5, 'n_estimators': 200, 'subsample': 0.9}",0.0,0.04794520547945205,0.21794871794871795,0.08863130780938999,0.093512673315703,61,1.0,1.0,1.0,1.0,0.0
